"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"1101",1101,4082630000,134236000,0,4466570000,142516000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",1,"D100-E0-F1-cod-12",0.0940423207589226,0.0616824100837331,NA
"1102",1102,4082630000,129096000,0,4466570000,142067000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",2,"D100-E0-F1-cod-12",0.0940423207589226,0.100475615046167,NA
"1103",1103,4083200000,131351000,0,4466340000,141613000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",3,"D100-E0-F1-cod-12",0.0938332680250784,0.0781265464290337,NA
"1104",1104,4083880000,133070000,0,4465330000,141151000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",4,"D100-E0-F1-cod-12",0.0934038218556863,0.0607274366874577,NA
"1105",1105,4082470000,120962000,0,4463300000,140679000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",5,"D100-E0-F1-cod-12",0.0932842127437556,0.163001603809461,NA
"1106",1106,4081040000,128909000,0,4460070000,140195000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",6,"D100-E0-F1-cod-12",0.0928758355713249,0.087550132263845,NA
"1107",1107,4.077e+09,122957000,0,4455570000,139699000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",7,"D100-E0-F1-cod-12",0.0928550404709345,0.13616142228584,NA
"1108",1108,4066670000,133174000,0,4449800000,139188000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",8,"D100-E0-F1-cod-12",0.0942122178588378,0.0451589649631309,NA
"1109",1109,4.054e+09,132444000,0,4442810000,138663000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",9,"D100-E0-F1-cod-12",0.0959077454366058,0.0469556944821962,NA
"1110",1110,4039360000,141963000,0,4434670000,138121000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",10,"D100-E0-F1-cod-12",0.0978645131902083,-0.0270633897564858,NA
"1111",1111,4029390000,128475000,0,4425460000,137562000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",11,"D100-E0-F1-cod-12",0.0982952754635317,0.0707297139521308,NA
"1112",1112,4026320000,145889000,0,4415270000,136985000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",12,"D100-E0-F1-cod-12",0.096601859762761,-0.06103270294539,NA
"1113",1113,4030970000,130465000,0,4404170000,136389000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",13,"D100-E0-F1-cod-12",0.0925831747693483,0.0454068140880696,NA
"1114",1114,4039440000,130632000,0,4392230000,135774000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",14,"D100-E0-F1-cod-12",0.0873363634563207,0.0393624839243064,NA
"1115",1115,4055530000,132330000,0,4379510000,135139000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",15,"D100-E0-F1-cod-12",0.0798859828431796,0.0212272349429457,NA
"1116",1116,4068320000,119612000,0,4366040000,134485000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",16,"D100-E0-F1-cod-12",0.0731800841625044,0.124343711333311,NA
"1117",1117,4078210000,129949000,0,4351870000,133814000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",17,"D100-E0-F1-cod-12",0.0671029691948183,0.0297424374177562,NA
"1118",1118,4081770000,143010000,0,4337010000,133131000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",18,"D100-E0-F1-cod-12",0.0625316958084361,-0.0690790853786448,NA
"1119",1119,4075800000,137626000,0,4321500000,132442000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",19,"D100-E0-F1-cod-12",0.0602826438981304,-0.0376673012366849,NA
"1120",1120,4071540000,120029000,0,4305340000,131756000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",20,"D100-E0-F1-cod-12",0.0574229898269451,0.0977013888310325,NA
"1121",1121,4074830000,142534000,0,4288560000,131084000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",21,"D100-E0-F1-cod-12",0.052451267905655,-0.0803317103287637,NA
"1122",1122,4077590000,129576000,0,4271190000,130436000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",22,"D100-E0-F1-cod-12",0.0474790256009064,0.00663703154905229,NA
"1123",1123,4077110000,140686000,0,4253270000,129817000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",23,"D100-E0-F1-cod-12",0.0432070756001187,-0.0772571542299873,NA
"1124",1124,4081830000,138236000,0,4234890000,129235000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",24,"D100-E0-F1-cod-12",0.0374978869771647,-0.0651132845279088,NA
"1125",1125,4086390000,133480000,0,4216110000,128648000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",25,"D100-E0-F1-cod-12",0.0317444003142138,-0.0362001798022176,NA
"1126",1126,4096510000,139203000,0,4197050000,110737000,0,"D100-E0-F1-cod",12,"D100","E0","F1","cod",26,"D100-E0-F1-cod-12",0.0245428425659891,-0.204492719266108,NA
"1127",1127,4108060000,128279000,0.005,4177830000,107356000,0.00493481,"D100-E0-F1-cod",12,"D100","E0","F1","cod",27,"D100-E0-F1-cod-12",0.0169836857300039,-0.163105418657769,-0.0130379999999999
"1128",1128,4099480000,128741000,0.01,4133650000,122231000,0.00996127,"D100-E0-F1-cod",12,"D100","E0","F1","cod",28,"D100-E0-F1-cod-12",0.00833520348922302,-0.0505666415516424,-0.00387300000000007
"1129",1129,4071040000,132466000,0.014,4056140000,141773000,0.0141335,"D100-E0-F1-cod",12,"D100","E0","F1","cod",29,"D100-E0-F1-cod-12",-0.00365999842792014,0.0702595382966195,0.00953571428571428
"1130",1130,4021970000,138359000,0.019,3956460000,104666000,0.019433,"D100-E0-F1-cod",12,"D100","E0","F1","cod",30,"D100-E0-F1-cod-12",-0.0162880379515511,-0.24351867243909,0.0227894736842105
"1131",1131,3952730000,139090000,0.024,3849310000,138487000,0.0247635,"D100-E0-F1-cod",12,"D100","E0","F1","cod",31,"D100-E0-F1-cod-12",-0.02616419537889,-0.00433532245308793,0.0318125
"1132",1132,3870240000,134996000,0.029,3738740000,118840000,0.0301441,"D100-E0-F1-cod",12,"D100","E0","F1","cod",32,"D100-E0-F1-cod-12",-0.0339772210508909,-0.119677620077632,0.039451724137931
"1133",1133,3781030000,119200000,0.034,3616960000,112724000,0.0357084,"D100-E0-F1-cod",12,"D100","E0","F1","cod",33,"D100-E0-F1-cod-12",-0.043392937903164,-0.0543288590604027,0.0502470588235294
"1134",1134,3686570000,131727000,0.039,3500380000,134186000,0.0412388,"D100-E0-F1-cod",12,"D100","E0","F1","cod",34,"D100-E0-F1-cod-12",-0.0505049409071305,0.0186673954466434,0.0574051282051282
"1135",1135,3582010000,133858000,0.043,3375680000,136325000,0.0458007,"D100-E0-F1-cod",12,"D100","E0","F1","cod",35,"D100-E0-F1-cod-12",-0.0576017375719219,0.0184299780364267,0.065132558139535
"1136",1136,3468560000,122648000,0.048,3252090000,151991000,0.0513376,"D100-E0-F1-cod",12,"D100","E0","F1","cod",36,"D100-E0-F1-cod-12",-0.062409184214775,0.239245646076577,0.0695333333333333
"1137",1137,3353530000,126845000,0.053,3139770000,96500000,0.056666,"D100-E0-F1-cod",12,"D100","E0","F1","cod",37,"D100-E0-F1-cod-12",-0.0637417885034575,-0.239228980251488,0.0691698113207548
"1138",1138,3236410000,120321000,0.058,3043270000,92599000,0.0615726,"D100-E0-F1-cod",12,"D100","E0","F1","cod",38,"D100-E0-F1-cod-12",-0.0596772349609598,-0.230400345741807,0.0615965517241378
"1139",1139,3115110000,126414000,0.063,2953930000,117243000,0.066264,"D100-E0-F1-cod",12,"D100","E0","F1","cod",39,"D100-E0-F1-cod-12",-0.0517413510277326,-0.0725473444396981,0.0518095238095239
"1140",1140,2993170000,117374000,0.067,2838980000,137190000,0.0707204,"D100-E0-F1-cod",12,"D100","E0","F1","cod",40,"D100-E0-F1-cod-12",-0.0515139467521056,0.168827849438547,0.0555283582089552
"1141",1141,2873670000,125548000,0.072,2711020000,131018000,0.0766157,"D100-E0-F1-cod",12,"D100","E0","F1","cod",41,"D100-E0-F1-cod-12",-0.0566000967404051,0.0435689935323542,0.0641069444444445
"1142",1142,2756740000,118572000,0.077,2590130000,119993000,0.0821763,"D100-E0-F1-cod",12,"D100","E0","F1","cod",42,"D100-E0-F1-cod-12",-0.0604373281484652,0.0119842795938333,0.0672246753246753
"1143",1143,2641440000,123616000,0.082,2487860000,116756000,0.0870358,"D100-E0-F1-cod",12,"D100","E0","F1","cod",43,"D100-E0-F1-cod-12",-0.0581425283178872,-0.0554944343774269,0.0614121951219511
"1144",1144,2532240000,123672000,0.087,2397950000,123622000,0.0917129,"D100-E0-F1-cod",12,"D100","E0","F1","cod",44,"D100-E0-F1-cod-12",-0.0530320980633747,-0.000404295232550618,0.0541712643678162
"1145",1145,2427270000,125094000,0.092,2312440000,130336000,0.096413,"D100-E0-F1-cod",12,"D100","E0","F1","cod",45,"D100-E0-F1-cod-12",-0.0473082928557598,0.0419044878251555,0.0479673913043478
"1146",1146,2330390000,122566000,0.096,2230620000,118679000,0.100197,"D100-E0-F1-cod",12,"D100","E0","F1","cod",46,"D100-E0-F1-cod-12",-0.0428125764357039,-0.0317135257738688,0.0437187499999999
"1147",1147,2243560000,117330000,0.101,2159220000,114037000,0.104817,"D100-E0-F1-cod",12,"D100","E0","F1","cod",47,"D100-E0-F1-cod-12",-0.0375920412202036,-0.0280661382425637,0.0377920792079207
"1148",1148,2163670000,104662000,0.106,2094780000,98124100,0.109343,"D100-E0-F1-cod",12,"D100","E0","F1","cod",48,"D100-E0-F1-cod-12",-0.0318394209837914,-0.0624667978827081,0.0315377358490566
"1149",1149,2086910000,116509000,0.111,2028560000,118884000,0.114139,"D100-E0-F1-cod",12,"D100","E0","F1","cod",49,"D100-E0-F1-cod-12",-0.0279599982749615,0.0203846913114008,0.0282792792792793
"1150",1150,2007030000,114415000,0.116,1954620000,112778000,0.11917,"D100-E0-F1-cod",12,"D100","E0","F1","cod",50,"D100-E0-F1-cod-12",-0.0261132120596105,-0.0143075645675829,0.0273275862068965
"1151",1151,1923160000,108417000,0.121,1873390000,103105000,0.124357,"D100-E0-F1-cod",12,"D100","E0","F1","cod",51,"D100-E0-F1-cod-12",-0.025879282015017,-0.0489960061613954,0.0277438016528926
"1152",1152,1844280000,121683000,0.125,1798650000,119196000,0.12827,"D100-E0-F1-cod",12,"D100","E0","F1","cod",52,"D100-E0-F1-cod-12",-0.0247413624829202,-0.0204383521116343,0.02616
"1153",1153,1769760000,110934000,0.13,1726590000,111765000,0.133402,"D100-E0-F1-cod",12,"D100","E0","F1","cod",53,"D100-E0-F1-cod-12",-0.0243931380526173,0.00749094055925145,0.0261692307692307
"1154",1154,1700060000,116974000,0.135,1656960000,113542000,0.138765,"D100-E0-F1-cod",12,"D100","E0","F1","cod",54,"D100-E0-F1-cod-12",-0.0253520463983624,-0.0293398533007335,0.0278888888888888
"1155",1155,1639470000,108094000,0.14,1597140000,103692000,0.143922,"D100-E0-F1-cod",12,"D100","E0","F1","cod",55,"D100-E0-F1-cod-12",-0.0258193196581822,-0.0407238144577867,0.0280142857142856
"1156",1156,1582200000,109315000,0.145,1541790000,110343000,0.149002,"D100-E0-F1-cod",12,"D100","E0","F1","cod",56,"D100-E0-F1-cod-12",-0.0255403868031854,0.00940401591730321,0.0276
"1157",1157,1529250000,112268000,0.149,1489140000,108292000,0.15328,"D100-E0-F1-cod",12,"D100","E0","F1","cod",57,"D100-E0-F1-cod-12",-0.0262285434036292,-0.0354152563508747,0.0287248322147651
"1158",1158,1476970000,103240000,0.154,1436840000,104270000,0.158592,"D100-E0-F1-cod",12,"D100","E0","F1","cod",58,"D100-E0-F1-cod-12",-0.0271704909375275,0.00997675319643549,0.0298181818181819
"1159",1159,1426860000,110755000,0.159,1387880000,109900000,0.163742,"D100-E0-F1-cod",12,"D100","E0","F1","cod",59,"D100-E0-F1-cod-12",-0.0273187278359475,-0.00771974177238048,0.0298238993710692
"1160",1160,1378140000,105837000,0.164,1339980000,109394000,0.16893,"D100-E0-F1-cod",12,"D100","E0","F1","cod",60,"D100-E0-F1-cod-12",-0.0276894945361139,0.0336082844373896,0.030060975609756
"1161",1161,1329120000,98420900,0.169,1293640000,91487100,0.173827,"D100-E0-F1-cod",12,"D100","E0","F1","cod",61,"D100-E0-F1-cod-12",-0.0266943541591429,-0.0704504835863114,0.0285621301775148
"1162",1162,1284040000,103371000,0.174,1252770000,107286000,0.178403,"D100-E0-F1-cod",12,"D100","E0","F1","cod",62,"D100-E0-F1-cod-12",-0.024352823899567,0.0378732913486374,0.0253045977011495
"1163",1163,1237920000,110607000,0.178,1211400000,105367000,0.181971,"D100-E0-F1-cod",12,"D100","E0","F1","cod",63,"D100-E0-F1-cod-12",-0.0214230321830167,-0.0473749401032484,0.022308988764045
"1164",1164,1191610000,115359000,0.183,1167250000,107080000,0.187011,"D100-E0-F1-cod",12,"D100","E0","F1","cod",64,"D100-E0-F1-cod-12",-0.020442930153322,-0.0717672656663113,0.0219180327868853
"1165",1165,1150680000,107400000,0.188,1129710000,103455000,0.191705,"D100-E0-F1-cod",12,"D100","E0","F1","cod",65,"D100-E0-F1-cod-12",-0.0182240066743143,-0.036731843575419,0.0197074468085106
"1166",1166,1119310000,105839000,0.188,1096800000,108782000,0.192449,"D100-E0-F1-cod",12,"D100","E0","F1","cod",66,"D100-E0-F1-cod-12",-0.0201106038541602,0.0278063851699279,0.0236648936170213
"1167",1167,1099680000,92892200,0.185,1071800000,93108000,0.190622,"D100-E0-F1-cod",12,"D100","E0","F1","cod",67,"D100-E0-F1-cod-12",-0.0253528299141568,0.00232312293174239,0.0303891891891893
"1168",1168,1086920000,89429600,0.181,1055120000,87391500,0.187075,"D100-E0-F1-cod",12,"D100","E0","F1","cod",68,"D100-E0-F1-cod-12",-0.02925698303463,-0.0227899934697237,0.0335635359116022
"1169",1169,1076580000,100312000,0.178,1045150000,98739700,0.183625,"D100-E0-F1-cod",12,"D100","E0","F1","cod",69,"D100-E0-F1-cod-12",-0.0291943004700069,-0.0156740968179281,0.0316011235955057
"1170",1170,1060720000,96328600,0.175,1030880000,94992800,0.180263,"D100-E0-F1-cod",12,"D100","E0","F1","cod",70,"D100-E0-F1-cod-12",-0.0281318349800136,-0.0138671173462502,0.0300742857142858
"1171",1171,1044880000,95700000,0.171,1016260000,91851000,0.176065,"D100-E0-F1-cod",12,"D100","E0","F1","cod",71,"D100-E0-F1-cod-12",-0.0273907051527448,-0.0402194357366771,0.0296198830409356
"1172",1172,1036550000,97835000,0.168,1009080000,95501100,0.172808,"D100-E0-F1-cod",12,"D100","E0","F1","cod",72,"D100-E0-F1-cod-12",-0.0265013747527857,-0.0238554709459805,0.0286190476190475
"1173",1173,1031700000,104259000,0.165,1004650000,103800000,0.169741,"D100-E0-F1-cod",12,"D100","E0","F1","cod",73,"D100-E0-F1-cod-12",-0.0262188620723078,-0.00440249762610422,0.0287333333333333
"1174",1174,1031080000,82900700,0.161,1002890000,84730600,0.165904,"D100-E0-F1-cod",12,"D100","E0","F1","cod",74,"D100-E0-F1-cod-12",-0.0273402645769484,0.02207339624394,0.0304596273291925
"1175",1175,1.038e+09,93948500,0.158,1008880000,93438300,0.162895,"D100-E0-F1-cod",12,"D100","E0","F1","cod",75,"D100-E0-F1-cod-12",-0.0280539499036609,-0.00543063486910382,0.0309810126582279
"1176",1176,1046780000,101634000,0.154,1018760000,100092000,0.158349,"D100-E0-F1-cod",12,"D100","E0","F1","cod",76,"D100-E0-F1-cod-12",-0.0267678022124993,-0.0151720880807604,0.0282402597402597
"1177",1177,1050120000,94633200,0.151,1025200000,90211000,0.154704,"D100-E0-F1-cod",12,"D100","E0","F1","cod",77,"D100-E0-F1-cod-12",-0.0237306212623319,-0.0467299002886936,0.0245298013245034
"1178",1178,1058190000,91494700,0.148,1036270000,89317300,0.151186,"D100-E0-F1-cod",12,"D100","E0","F1","cod",78,"D100-E0-F1-cod-12",-0.0207146164677421,-0.023798099780643,0.021527027027027
"1179",1179,1071370000,92853100,0.144,1051030000,91015800,0.146923,"D100-E0-F1-cod",12,"D100","E0","F1","cod",79,"D100-E0-F1-cod-12",-0.0189850378487357,-0.0197871691952127,0.0202986111111112
"1180",1180,1084850000,86341300,0.141,1063890000,85678900,0.144022,"D100-E0-F1-cod",12,"D100","E0","F1","cod",80,"D100-E0-F1-cod-12",-0.0193206434069226,-0.00767187892700249,0.0214326241134754
"1181",1181,1097060000,101462000,0.138,1075010000,93727800,0.141095,"D100-E0-F1-cod",12,"D100","E0","F1","cod",81,"D100-E0-F1-cod-12",-0.0200991741563816,-0.0762275531726164,0.022427536231884
"1182",1182,1107450000,98443100,0.134,1084560000,95926400,0.137051,"D100-E0-F1-cod",12,"D100","E0","F1","cod",82,"D100-E0-F1-cod-12",-0.0206691046999865,-0.0255650218247902,0.0227686567164179
"1183",1183,1118960000,97419700,0.131,1094170000,90979200,0.134299,"D100-E0-F1-cod",12,"D100","E0","F1","cod",83,"D100-E0-F1-cod-12",-0.0221545006077072,-0.0661108584813954,0.0251832061068702
"1184",1184,1138100000,96427300,0.128,1108420000,100071000,0.131853,"D100-E0-F1-cod",12,"D100","E0","F1","cod",84,"D100-E0-F1-cod-12",-0.0260785519725859,0.0377870167473319,0.0301015625
"1185",1185,1160390000,95327700,0.124,1125430000,91996900,0.128283,"D100-E0-F1-cod",12,"D100","E0","F1","cod",85,"D100-E0-F1-cod-12",-0.0301278018597196,-0.0349405262059192,0.0345403225806452
"1186",1186,1185280000,100171000,0.121,1145510000,97485200,0.125537,"D100-E0-F1-cod",12,"D100","E0","F1","cod",86,"D100-E0-F1-cod-12",-0.0335532532397408,-0.0268121512214114,0.0374958677685952
"1187",1187,1209890000,104915000,0.118,1169490000,104993000,0.122244,"D100-E0-F1-cod",12,"D100","E0","F1","cod",87,"D100-E0-F1-cod-12",-0.0333914653398243,0.000743458990611447,0.0359661016949154
"1188",1188,1234700000,98856800,0.114,1193340000,97459700,0.118112,"D100-E0-F1-cod",12,"D100","E0","F1","cod",88,"D100-E0-F1-cod-12",-0.0334980157123188,-0.014132563465538,0.0360701754385964
"1189",1189,1264460000,104860000,0.111,1223100000,105461000,0.114871,"D100-E0-F1-cod",12,"D100","E0","F1","cod",89,"D100-E0-F1-cod-12",-0.0327096151716938,0.00573145145908831,0.0348738738738739
"1190",1190,1297180000,115413000,0.108,1257480000,113224000,0.111453,"D100-E0-F1-cod",12,"D100","E0","F1","cod",90,"D100-E0-F1-cod-12",-0.0306048505219014,-0.0189666675331202,0.0319722222222222
"1191",1191,1330060000,104606000,0.104,1292950000,93139100,0.106997,"D100-E0-F1-cod",12,"D100","E0","F1","cod",91,"D100-E0-F1-cod-12",-0.0279009969475061,-0.1096199070799,0.0288173076923077
"1192",1192,1370120000,111060000,0.101,1336500000,108706000,0.103549,"D100-E0-F1-cod",12,"D100","E0","F1","cod",92,"D100-E0-F1-cod-12",-0.0245379966718244,-0.0211957500450207,0.0252376237623762
"1193",1193,1415820000,102920000,0.097,1382310000,95889300,0.0994714,"D100-E0-F1-cod",12,"D100","E0","F1","cod",93,"D100-E0-F1-cod-12",-0.0236682629147773,-0.0683122813835989,0.0254783505154639
"1194",1194,1462070000,100637000,0.094,1423280000,108943000,0.0968163,"D100-E0-F1-cod",12,"D100","E0","F1","cod",94,"D100-E0-F1-cod-12",-0.0265308774545678,0.0825342567842841,0.0299606382978723
"1195",1195,1508020000,102666000,0.091,1463410000,98285600,0.0940232,"D100-E0-F1-cod",12,"D100","E0","F1","cod",95,"D100-E0-F1-cod-12",-0.0295818357846713,-0.0426665108214988,0.0332219780219781
"1196",1196,1547540000,113493000,0.087,1498630000,110836000,0.0899896,"D100-E0-F1-cod",12,"D100","E0","F1","cod",96,"D100-E0-F1-cod-12",-0.0316049989014823,-0.0234111354885323,0.0343632183908047
"1197",1197,1582950000,119053000,0.084,1536300000,111603000,0.0865673,"D100-E0-F1-cod",12,"D100","E0","F1","cod",97,"D100-E0-F1-cod-12",-0.0294702928077324,-0.0625771715118477,0.0305630952380952
"1198",1198,1618210000,108067000,0.081,1572690000,107763000,0.0833858,"D100-E0-F1-cod",12,"D100","E0","F1","cod",98,"D100-E0-F1-cod-12",-0.0281298471768188,-0.00281306966974192,0.0294543209876542
"1199",1199,1660820000,113137000,0.077,1615220000,157156000,0.0792525,"D100-E0-F1-cod",12,"D100","E0","F1","cod",99,"D100-E0-F1-cod-12",-0.0274563167591912,0.38907695979211,0.0292532467532468
"1200",1200,1710310000,115226000,0.074,1662680000,117582000,0.0761865,"D100-E0-F1-cod",12,"D100","E0","F1","cod",100,"D100-E0-F1-cod-12",-0.0278487525653244,0.0204467741655529,0.0295472972972974
"1201",1201,4082630000,129347000,0,4536420000,149262000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",1,"D100-E0-F1-cod-13",0.111151390157815,0.153965689192637,NA
"1202",1202,4082630000,131251000,0,4536420000,148897000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",2,"D100-E0-F1-cod-13",0.111151390157815,0.134444689945219,NA
"1203",1203,4081810000,140831000,0,4536620000,148544000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",3,"D100-E0-F1-cod-13",0.111423608644204,0.0547677713003529,NA
"1204",1204,4079290000,125402000,0,4537250000,148203000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",4,"D100-E0-F1-cod-13",0.112264634286849,0.181823256407394,NA
"1205",1205,4079150000,131191000,0,4537940000,147876000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",5,"D100-E0-F1-cod-13",0.112471961070321,0.127180980402619,NA
"1206",1206,4081880000,125860000,0,4538370000,147562000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",6,"D100-E0-F1-cod-13",0.111833272903662,0.172429683775624,NA
"1207",1207,4080410000,119722000,0,4538240000,147262000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",7,"D100-E0-F1-cod-13",0.112201960097147,0.230032909573846,NA
"1208",1208,4077070000,130400000,0,4537360000,146977000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",8,"D100-E0-F1-cod-13",0.112897252193364,0.127124233128834,NA
"1209",1209,4067100000,139196000,0,4535620000,146708000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",9,"D100-E0-F1-cod-13",0.11519756091564,0.053967068019196,NA
"1210",1210,4051630000,134084000,0,4532980000,146458000,0,"D100-E0-F1-cod",13,"D100","E0","F1","cod",10,"D100-E0-F1-cod-13",0.118804036893793,0.0922854330121416,NA
