"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"116",60841.4,52662.7,0,75351.4,68509.4,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",16,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"117",64460.2,97205.4,0,82303.6,108986,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",17,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"118",71404.7,54509.3,0,90146.6,25388.7,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",18,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"119",77935.4,48724.2,0,97666.1,27501.9,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",19,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"120",89251.2,26950,0,110181,22045.7,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",20,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"121",100470,17487.8,0,116948,15639.4,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",21,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"122",106506,37324.8,0,114392,25144.4,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",22,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"123",107125,80579.7,0,108092,59459.2,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",23,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"124",103312,58439.3,0,100008,32840.1,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",24,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"125",100165,47902.5,0,93363.8,45519.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",25,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"126",102871,8929.58,0.07,91859,19802.9,0.0796622,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",26,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"127",102105,70999.9,0.07,86119.1,107778,0.0843482,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",27,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"128",98998,16067,0.07,80441.7,17207.6,0.0873174,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",28,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"129",92063.8,24557.7,0.07,75870.8,25117.7,0.0846922,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",29,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"130",86962.5,17749.4,0.07,78431,13937,0.0766383,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",30,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"131",82288,20935,0.07,80029.9,13924.9,0.0707874,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",31,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"132",74853.6,17246.5,0.07,74652.3,14835.6,0.0699071,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",32,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"133",67370.9,96288.3,0.07,67176.8,104458,0.0703185,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",33,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"134",60499.8,66071.1,0.07,59099.4,24677.3,0.0720057,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",34,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"135",56182.9,25086.5,0.07,54164.9,36032.3,0.0727755,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",35,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"136",60481.1,13731.4,0.07,59317.2,20857.7,0.0716127,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",36,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"137",69245,32253.4,0.07,65192,40625.4,0.0745409,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",37,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"138",71821.7,49450.9,0.07,64816.1,34002.2,0.0788544,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",38,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"139",68204.7,20145.4,0.07,62161,19801.5,0.0769777,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",39,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"140",64351.8,35405.6,0.07,60282.2,17743.1,0.0746813,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",40,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"141",63339.1,32371.6,0.07,59390.5,20556.8,0.0746799,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",41,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"142",61946.4,25714.3,0.07,56597.4,20271.4,0.0776156,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",42,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"143",59868.4,36011.7,0.07,52139.4,42764.9,0.0815965,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",43,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"144",58528.3,65039.9,0.07,47824,54720.6,0.0873741,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",44,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"145",56910.2,28968.8,0.07,44743.9,23453.8,0.0901193,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",45,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"146",56563.9,67117.3,0.07,45349.5,71123.3,0.0875389,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",46,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"147",59703,44591.7,0.07,49519.4,60435.3,0.0840317,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",47,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"148",62970.7,14229.9,0.07,52831.2,14163.6,0.0831914,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",48,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"149",66642.7,8742.32,0.07,58218.1,14031.4,0.0796506,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",49,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"150",69972.8,14473.3,0.07,65125,23721.4,0.0746758,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",50,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"151",67851.3,42866.2,0.07,65490,46614,0.0720544,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",51,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"152",61362.6,26980.7,0.07,60374.7,40998.7,0.0709064,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",52,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"153",54899.4,14068.7,0.07,55986.4,27220.1,0.0680216,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",53,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"154",52152.5,23534.1,0.07,55762.8,23908.3,0.0644761,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",54,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"155",51184.5,23563.6,0.07,57756.3,23910.7,0.0612234,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",55,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"156",48619.4,8750.34,0.07,58136.2,11379.5,0.0578076,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",56,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"157",45857.6,29193.3,0.07,56615.8,26898.7,0.0561232,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",57,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"158",43785.4,81067.2,0.07,54143.6,72986.5,0.0564564,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",58,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"159",41100.1,28431.9,0.07,50551.5,22261.9,0.0570369,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",59,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"160",40619.3,13541.6,0.07,48985.7,17658.7,0.0582823,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",60,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"161",46727,10362.1,0.07,53541.4,9981.49,0.0614959,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",61,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"162",52565.3,11373.7,0.07,57020.6,11916,0.0652598,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",62,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"163",52081.2,45286.5,0.07,54745.2,41122,0.0674197,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",63,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"164",48118.7,10842.2,0.07,49770.6,20256.3,0.0681496,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",64,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"165",44009.6,69767.3,0.07,44963.3,63266.9,0.0688236,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",65,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"166",43085.5,24067.2,0.07,43801.7,20500.2,0.0687688,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",66,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"167",43591.1,26495.2,0.07,44935.9,23990.5,0.0679141,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",67,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"168",47018.4,3206.61,0.07,48894.8,4380.8,0.0671331,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",68,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"169",50884.8,45217.4,0.07,51860.9,45134.2,0.0690826,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",69,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"170",50776.3,44664.4,0.07,50496.5,48337.7,0.0709957,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",70,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"171",48029.8,12157.2,0.07,46990.4,12935.9,0.0719558,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",71,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"172",47256.8,34147.4,0.07,46522.5,32548.8,0.0710077,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",72,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"173",49624,58680.8,0.07,49835.1,63788.1,0.0695389,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",73,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"174",49840.5,40229.7,0.07,50521.9,36162.2,0.0689878,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",74,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"175",49646.9,38875.3,0.07,50559.3,40928.5,0.0685996,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",75,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"176",53164.2,35739.5,0.07,54975.1,36138.1,0.0675645,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",76,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"177",57451.8,17086.1,0.07,59622.9,15889.4,0.0673638,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",77,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"178",59896.4,10464.4,0.07,61914.5,13706.9,0.0679202,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",78,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"179",60631.6,23080.2,0.07,62491.9,23560.1,0.0681145,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",79,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"180",58398.2,16925.9,0.07,59654.8,18948,0.0688051,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",80,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"181",53556.7,7137.89,0.07,54427.8,10790.3,0.0691593,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",81,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"182",49022.4,23082,0.07,49974.9,23126.5,0.0686754,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",82,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"183",45194.5,27302.9,0.07,46384.1,28649.9,0.0681545,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",83,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"184",40896.8,72969,0.07,42502.9,81107.7,0.0672298,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",84,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"185",37941.8,39899.2,0.07,39990,42511.3,0.0660257,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",85,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"186",38430.6,16640.9,0.07,41262.8,18496.8,0.0646437,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",86,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"187",44371.5,52707.3,0.07,49172.3,64953.9,0.062683,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",87,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"188",51063.2,22432.5,0.07,57356.9,25237.8,0.0620732,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",88,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"189",53157.8,47461.6,0.07,59892.6,57071.1,0.0620353,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",89,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"190",54798.7,38419.3,0.07,62857.6,53660.7,0.0608128,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",90,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"191",56238.1,15905.2,0.07,65603.9,23949.5,0.0596377,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",91,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"192",57479.6,91502.6,0.07,68329.6,105619,0.0585041,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",92,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"193",58962.3,37908.6,0.07,72164,42614,0.056757,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",93,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"194",58962,34675.2,0.07,74299.7,38749.8,0.0550943,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",94,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"195",63384.9,13702.9,0.07,81211.5,17574.3,0.0542469,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",95,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"196",68929.7,9928.24,0.07,87991.9,15855.5,0.0547491,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",96,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"197",69366.2,24665.4,0.07,87719.4,21748.9,0.0554257,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",97,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"198",65547.9,21234.9,0.07,82397.7,23274.1,0.0557688,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",98,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"199",59062.7,47895.9,0.07,74346.3,39898.8,0.0556544,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",99,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"200",53514.7,21034.5,0.07,66948.2,41284.3,0.0559397,"A0-B1-E0-F0-I0-L0-R0-X0-fla",2,"A0","B1","E0","F0","I0","L0","R0","X0","fla",100,"A0-B1-E0-F0-I0-L0-R0-X0-fla-2"
"201",86074.5,43219.8,0,96371.1,39076.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",1,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"202",86074.5,29157.3,0,96371.1,38455.9,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",2,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"203",86227.9,11277,0,96344.7,37794.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",3,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"204",86862.9,12120.1,0,96166.3,36994.9,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",4,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"205",86344.9,9329.44,0,95766.6,36152.2,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",5,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"206",82539.7,56939.3,0,95181,36482.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",6,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"207",76408.9,41660.7,0,94420.6,51766.2,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",7,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"208",70607.8,58867.1,0,93508.7,46934.8,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",8,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"209",69714.6,28509.4,0,92826.6,34311,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",9,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"210",73190.9,49233.7,0,93553.2,33817.1,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",10,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"211",78158.6,16092.7,0,95231.8,43670.8,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",11,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"212",82019.6,16015.1,0,95822.1,28373.8,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",12,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"213",84364.1,66158.5,0,95210.9,28276.6,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",13,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"214",84064.7,33070.8,0,94666.2,48325.3,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",14,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"215",81303.1,34762.2,0,93484.4,33026.6,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",15,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"216",82158.2,24780.5,0,91406.8,41272.3,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",16,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"217",84727.9,70784.1,0,90521.4,50043.8,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",17,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"218",85248.7,53064.1,0,90357.1,39297.6,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",18,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"219",85027.4,54769.2,0,90387.2,30369.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",19,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"220",88158.4,43817.3,0,91641.1,25385.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",20,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"221",94006.3,16100.4,0,92874.7,19187.5,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",21,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"222",99098.2,108794,0,92463.7,74876,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",22,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"223",101920,21464.7,0,90232.4,37593.2,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",23,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"224",101963,5117,0,87428.6,17448.9,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",24,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"225",106443,104662,0,88282.3,91524.7,0,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",25,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"226",109883,76362.5,0.07,90766.2,43533.3,0.0863217,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",26,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"227",99730.8,45755.2,0.07,84089.6,26208.8,0.0832957,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",27,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"228",97031.7,18166.2,0.07,82015.8,41789.6,0.0837801,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",28,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
"229",101171,122638,0.07,82342.4,123206,0.0877499,"A0-B1-E0-F0-I0-L0-R0-X0-fla",3,"A0","B1","E0","F0","I0","L0","R0","X0","fla",29,"A0-B1-E0-F0-I0-L0-R0-X0-fla-3"
