"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"23503",86828.3,34688.1,0,102637,23637.2,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1915,"B4-D102-E1-F0-fla-6"
"23504",82653.2,7911.51,0,102507,23395.5,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1916,"B4-D102-E1-F0-fla-6"
"23505",79323.2,30367.9,0,102285,23149.4,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1917,"B4-D102-E1-F0-fla-6"
"23506",75567.4,26857.7,0,101965,22898,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1918,"B4-D102-E1-F0-fla-6"
"23507",72063.8,24816.8,0,101549,22640.7,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1919,"B4-D102-E1-F0-fla-6"
"23508",69834.8,73790.3,0,101042,22376.9,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1920,"B4-D102-E1-F0-fla-6"
"23509",68274.4,69087.8,0,100450,22105.6,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1921,"B4-D102-E1-F0-fla-6"
"23510",70961,22764.1,0,99781.2,21826.3,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1922,"B4-D102-E1-F0-fla-6"
"23511",78592.4,21828.4,0,99041.8,21538.4,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1923,"B4-D102-E1-F0-fla-6"
"23512",84968.5,113289,0,98238,21241.3,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1924,"B4-D102-E1-F0-fla-6"
"23513",87142.3,32906,0,97374.9,20935.5,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1925,"B4-D102-E1-F0-fla-6"
"23514",93576.2,63920.7,0,96456.6,20622.2,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1926,"B4-D102-E1-F0-fla-6"
"23515",101363,6691.49,0,95486.4,20305.1,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1927,"B4-D102-E1-F0-fla-6"
"23516",107671,32130.2,0,94467.5,19991.7,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1928,"B4-D102-E1-F0-fla-6"
"23517",109422,43120.5,0,93403.2,19697.5,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1929,"B4-D102-E1-F0-fla-6"
"23518",107096,33431.7,0,92298.6,19452.8,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1930,"B4-D102-E1-F0-fla-6"
"23519",104610,31149.5,0,91162.8,19318.6,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1931,"B4-D102-E1-F0-fla-6"
"23520",102366,23315.7,0,90013.5,19425.3,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1932,"B4-D102-E1-F0-fla-6"
"23521",99776.3,27915.9,0,88885.3,20075.2,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1933,"B4-D102-E1-F0-fla-6"
"23522",96319.6,30961.1,0,87849.1,21967.2,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1934,"B4-D102-E1-F0-fla-6"
"23523",92436.7,70525.2,0,87058.2,25296.8,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1935,"B4-D102-E1-F0-fla-6"
"23524",89023.3,23718.6,0,86855.7,21403.9,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1936,"B4-D102-E1-F0-fla-6"
"23525",89501,41487.6,0,87727.7,16479.1,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1937,"B4-D102-E1-F0-fla-6"
"23526",90959.1,17246.3,0.114,88419.9,18444.2,0.121737,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1938,"B4-D102-E1-F0-fla-6"
"23527",83113.3,20939.2,0.114,78602.6,18150.8,0.124477,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1939,"B4-D102-E1-F0-fla-6"
"23528",74971.3,137025,0.114,69984.9,17803.4,0.124327,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1940,"B4-D102-E1-F0-fla-6"
"23529",66425.3,13902,0.114,62845.5,17369.7,0.128233,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1941,"B4-D102-E1-F0-fla-6"
"23530",67735.1,21280.2,0.114,56838.3,16785.1,0.152232,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1942,"B4-D102-E1-F0-fla-6"
"23531",71104.1,23257.7,0.114,50889.7,16005.3,0.171827,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1943,"B4-D102-E1-F0-fla-6"
"23532",68989.3,59989.4,0.114,45352.7,15210.7,0.182001,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1944,"B4-D102-E1-F0-fla-6"
"23533",64020.3,16431.7,0.114,40582.4,14820,0.189348,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1945,"B4-D102-E1-F0-fla-6"
"23534",61240.6,34931.8,0.114,36528.2,15214.9,0.203564,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1946,"B4-D102-E1-F0-fla-6"
"23535",58709.9,33286.2,0.114,32911.9,19727.9,0.213372,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1947,"B4-D102-E1-F0-fla-6"
"23536",55656.3,26372.8,0.114,29983,15339.4,0.2181,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1948,"B4-D102-E1-F0-fla-6"
"23537",53326.8,21961.3,0.114,28609.7,15156.7,0.220252,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1949,"B4-D102-E1-F0-fla-6"
"23538",51079.4,19243,0.114,27302.7,14984,0.219317,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1950,"B4-D102-E1-F0-fla-6"
"23539",48325.5,27946.5,0.114,26157,14881.9,0.213933,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1951,"B4-D102-E1-F0-fla-6"
"23540",45070.4,59059.7,0.114,25290.4,14996.2,0.205242,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1952,"B4-D102-E1-F0-fla-6"
"23541",42398,8634.96,0.114,24756.6,15585.6,0.20295,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1953,"B4-D102-E1-F0-fla-6"
"23542",43250.5,38928,0.114,24411.7,16660.9,0.212922,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1954,"B4-D102-E1-F0-fla-6"
"23543",43718.8,42041.1,0.114,24077.8,16271.7,0.212731,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1955,"B4-D102-E1-F0-fla-6"
"23544",43461.5,37097.6,0.114,24102.9,15470,0.214326,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1956,"B4-D102-E1-F0-fla-6"
"23545",44563.7,18609.5,0.114,24181.4,16111.6,0.222509,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1957,"B4-D102-E1-F0-fla-6"
"23546",46234.6,21338.4,0.114,23964.5,17011.1,0.230098,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1958,"B4-D102-E1-F0-fla-6"
"23547",46274.4,37605.8,0.114,23686,17515.7,0.226286,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1959,"B4-D102-E1-F0-fla-6"
"23548",44553.7,32568.7,0.114,23740.2,15231.8,0.215635,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1960,"B4-D102-E1-F0-fla-6"
"23549",43471.1,94824.7,0.114,24211.2,15160.7,0.210966,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1961,"B4-D102-E1-F0-fla-6"
"23550",43452.9,23359.1,0.114,24369.2,23696.8,0.220637,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1962,"B4-D102-E1-F0-fla-6"
"23551",48677.5,35954.4,0.114,24091.8,17856.5,0.249197,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1963,"B4-D102-E1-F0-fla-6"
"23552",54026.5,54835.4,0.114,24778.1,21660.5,0.263914,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1964,"B4-D102-E1-F0-fla-6"
"23553",55926.1,24950,0.114,24721,29526.6,0.268525,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1965,"B4-D102-E1-F0-fla-6"
"23554",57626.6,30065.2,0.114,25051.8,17983.3,0.261863,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1966,"B4-D102-E1-F0-fla-6"
"23555",57957,33925.8,0.114,27155.2,15321.3,0.246927,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1967,"B4-D102-E1-F0-fla-6"
"23556",56346.6,61140.2,0.114,27875,17579.2,0.236793,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1968,"B4-D102-E1-F0-fla-6"
"23557",54376.1,30746.3,0.114,27399.1,14289.8,0.235847,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1969,"B4-D102-E1-F0-fla-6"
"23558",54877.4,25459.2,0.114,26797.2,11333.4,0.251267,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1970,"B4-D102-E1-F0-fla-6"
"23559",55847.9,41742.9,0.114,25296,10920.1,0.272302,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1971,"B4-D102-E1-F0-fla-6"
"23560",54868.4,14734.8,0.114,22814.6,24326.2,0.298244,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1972,"B4-D102-E1-F0-fla-6"
"23561",53753.3,48827.7,0.114,19980.6,14379.7,0.309295,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1973,"B4-D102-E1-F0-fla-6"
"23562",51521.2,27872.9,0.114,19980,13955,0.302692,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1974,"B4-D102-E1-F0-fla-6"
"23563",50154.7,5081.58,0.114,19572.3,12289.4,0.307697,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1975,"B4-D102-E1-F0-fla-6"
"23564",49593,4951.74,0.114,18761.8,10482.5,0.315048,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1976,"B4-D102-E1-F0-fla-6"
"23565",46667.5,40085.2,0.114,17541.3,16628.6,0.309036,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1977,"B4-D102-E1-F0-fla-6"
"23566",41336.3,27472.6,0.114,16165.4,11325.6,0.283201,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1978,"B4-D102-E1-F0-fla-6"
"23567",37985.7,59881.2,0.114,16367.4,10985.8,0.271275,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1979,"B4-D102-E1-F0-fla-6"
"23568",37130.4,8191.99,0.114,16246.5,12501.8,0.28049,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1980,"B4-D102-E1-F0-fla-6"
"23569",39627,49314,0.114,15708.5,18251.1,0.313307,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1981,"B4-D102-E1-F0-fla-6"
"23570",41273.4,26424.7,0.114,15003.1,15002.7,0.321598,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1982,"B4-D102-E1-F0-fla-6"
"23571",42606.4,45247.9,0.114,15495.7,16516,0.327998,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1983,"B4-D102-E1-F0-fla-6"
"23572",43940.6,52201,0.114,15780.1,16401.2,0.329554,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1984,"B4-D102-E1-F0-fla-6"
"23573",45526.7,30232.4,0.114,16179.1,9454.12,0.339859,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1985,"B4-D102-E1-F0-fla-6"
"23574",48600.2,17982.5,0.114,16408.9,23750.7,0.378991,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1986,"B4-D102-E1-F0-fla-6"
"23575",50907.5,23500,0.114,14853.2,7511.5,0.392289,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1987,"B4-D102-E1-F0-fla-6"
"23576",50341.6,47877.8,0.114,15474,27585.1,0.397425,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1988,"B4-D102-E1-F0-fla-6"
"23577",47957.3,23788.5,0.114,14019.7,8296.87,0.368367,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1989,"B4-D102-E1-F0-fla-6"
"23578",47127.2,11981.7,0.114,15864.2,11588.6,0.360668,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1990,"B4-D102-E1-F0-fla-6"
"23579",46812.2,20199,0.114,15252.7,11820.8,0.368675,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1991,"B4-D102-E1-F0-fla-6"
"23580",44576.9,12330.6,0.114,14147,6096.4,0.370286,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1992,"B4-D102-E1-F0-fla-6"
"23581",41378.2,8886.8,0.114,13186.4,5802.47,0.382349,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1993,"B4-D102-E1-F0-fla-6"
"23582",37845,67225.5,0.114,11361.1,14153.3,0.408989,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1994,"B4-D102-E1-F0-fla-6"
"23583",33852.8,32153.3,0.114,9338.07,32095.7,0.421368,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1995,"B4-D102-E1-F0-fla-6"
"23584",34388.1,21983.9,0.114,9145.43,8792.13,0.373097,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1996,"B4-D102-E1-F0-fla-6"
"23585",37841.5,9688.32,0.114,13235.3,8960.02,0.341323,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1997,"B4-D102-E1-F0-fla-6"
"23586",39817.5,46453.9,0.114,14265,9749.63,0.336445,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1998,"B4-D102-E1-F0-fla-6"
"23587",38962,19560.8,0.114,13732.1,16503.1,0.343407,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1999,"B4-D102-E1-F0-fla-6"
"23588",38859.8,65699.4,0.114,12777,10359.4,0.355767,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2000,"B4-D102-E1-F0-fla-6"
"23589",39196.6,39012.3,0.114,12988.2,22310,0.374025,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2001,"B4-D102-E1-F0-fla-6"
"23590",41996.4,11961.7,0.114,12430.1,12307.3,0.396706,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2002,"B4-D102-E1-F0-fla-6"
"23591",46209.2,44895.4,0.114,13591.3,19411.6,0.415417,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2003,"B4-D102-E1-F0-fla-6"
"23592",47232.7,30516.9,0.114,13349.8,16183.6,0.405037,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2004,"B4-D102-E1-F0-fla-6"
"23593",47314.7,22897.7,0.114,13994.2,15542.8,0.395432,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2005,"B4-D102-E1-F0-fla-6"
"23594",47610,30489.7,0.114,14373.9,15589.1,0.387021,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2006,"B4-D102-E1-F0-fla-6"
"23595",46781.8,23153.4,0.114,14498.7,14011.9,0.373541,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2007,"B4-D102-E1-F0-fla-6"
"23596",45537,19482,0.114,14634.4,11238.4,0.362943,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2008,"B4-D102-E1-F0-fla-6"
"23597",44056.9,27563.5,0.114,14538,11379.1,0.358163,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2009,"B4-D102-E1-F0-fla-6"
"23598",41952.1,49255.5,0.114,13882,9532.47,0.357377,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2010,"B4-D102-E1-F0-fla-6"
"23599",40129.5,64915.9,0.114,13141.6,21490.1,0.376986,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2011,"B4-D102-E1-F0-fla-6"
"23600",40811.6,97631.3,0.114,11993.5,15204.8,0.400213,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",2012,"B4-D102-E1-F0-fla-6"
"23601",89074.5,28998,0,108934,25555.6,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1913,"B4-D102-E1-F0-fla-7"
"23602",89074.5,20929.7,0,108934,25281.5,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1914,"B4-D102-E1-F0-fla-7"
"23603",88507.3,60535.8,0,108814,24999.7,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1915,"B4-D102-E1-F0-fla-7"
"23604",86557,15211.7,0,108559,24709.2,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1916,"B4-D102-E1-F0-fla-7"
"23605",86540.3,18805.1,0,108173,24409.1,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1917,"B4-D102-E1-F0-fla-7"
"23606",86439.5,36386.5,0,107664,24098.1,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1918,"B4-D102-E1-F0-fla-7"
"23607",84071.8,72099.3,0,107044,23775.3,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1919,"B4-D102-E1-F0-fla-7"
"23608",81798.1,14093.7,0,106322,23439.6,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1920,"B4-D102-E1-F0-fla-7"
"23609",83706.5,11674.1,0,105508,23089.7,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1921,"B4-D102-E1-F0-fla-7"
"23610",85674.6,40449,0,104610,22724.8,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1922,"B4-D102-E1-F0-fla-7"
"23611",84006.3,16894,0,103633,22344.4,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1923,"B4-D102-E1-F0-fla-7"
"23612",81982.1,58314.3,0,102582,21949,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1924,"B4-D102-E1-F0-fla-7"
"23613",79761,13582.1,0,101460,21540.6,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1925,"B4-D102-E1-F0-fla-7"
"23614",79679.3,43290,0,100270,21124.4,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1926,"B4-D102-E1-F0-fla-7"
"23615",79684.1,20958.7,0,99012.4,20710.9,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1927,"B4-D102-E1-F0-fla-7"
"23616",79642,20803.7,0,97691,20320.3,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1928,"B4-D102-E1-F0-fla-7"
"23617",79271.5,21105.6,0,96310.7,19989.1,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1929,"B4-D102-E1-F0-fla-7"
"23618",77543,33060.7,0,94882.1,19782.6,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1930,"B4-D102-E1-F0-fla-7"
"23619",74976.3,77314.3,0,93425.5,19813.2,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1931,"B4-D102-E1-F0-fla-7"
"23620",73062.6,9021.5,0,91979.5,20248.8,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1932,"B4-D102-E1-F0-fla-7"
"23621",75963.4,17461.5,0,90614.6,21174.8,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1933,"B4-D102-E1-F0-fla-7"
"23622",78879.3,26777.2,0,89451.1,21707,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1934,"B4-D102-E1-F0-fla-7"
"23623",78355.2,104874,0,88654.2,19420.8,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1935,"B4-D102-E1-F0-fla-7"
"23624",76547.7,24766.7,0,88248.3,16122.3,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1936,"B4-D102-E1-F0-fla-7"
"23625",81001.3,20222.8,0,87698.1,15500,0,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1937,"B4-D102-E1-F0-fla-7"
"23626",87396.8,19521,0.114,86415.2,16743.6,0.119508,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1938,"B4-D102-E1-F0-fla-7"
"23627",81396.6,3840.85,0.114,75344.8,16240.8,0.125059,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1939,"B4-D102-E1-F0-fla-7"
"23628",73100.1,16069.6,0.114,65732,15730,0.125903,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1940,"B4-D102-E1-F0-fla-7"
"23629",63218.9,55141.2,0.114,57896.7,15235.8,0.120873,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1941,"B4-D102-E1-F0-fla-7"
"23630",53644.8,69976.5,0.114,51868.1,14781.6,0.116254,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1942,"B4-D102-E1-F0-fla-7"
"23631",48955,59288.6,0.114,47248.5,14414.9,0.123925,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1943,"B4-D102-E1-F0-fla-7"
"23632",50774.9,41873,0.114,43219.4,14370.4,0.147005,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1944,"B4-D102-E1-F0-fla-7"
"23633",55878,27454.6,0.114,39118.6,15845.1,0.178984,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1945,"B4-D102-E1-F0-fla-7"
"23634",60033.9,93136.1,0.114,34841.4,24243.8,0.210127,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1946,"B4-D102-E1-F0-fla-7"
"23635",60924.4,29312.7,0.114,30940.7,15616.5,0.234015,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1947,"B4-D102-E1-F0-fla-7"
"23636",64255.1,28227.8,0.114,29031.6,14934.1,0.269577,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1948,"B4-D102-E1-F0-fla-7"
"23637",67322.4,9093.14,0.114,26435.5,14675.9,0.305521,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1949,"B4-D102-E1-F0-fla-7"
"23638",66470.1,21065.1,0.114,23276,14291.6,0.334368,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1950,"B4-D102-E1-F0-fla-7"
"23639",61750.7,30420.1,0.114,20234.2,13853.7,0.347099,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1951,"B4-D102-E1-F0-fla-7"
"23640",55440.1,53664.8,0.114,17783.4,13513.5,0.351055,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1952,"B4-D102-E1-F0-fla-7"
"23641",50407.6,28129.3,0.114,15961.4,13543,0.362891,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1953,"B4-D102-E1-F0-fla-7"
"23642",49061.4,29680.4,0.114,14510.3,14360.1,0.398297,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1954,"B4-D102-E1-F0-fla-7"
"23643",49135.7,11046.6,0.114,13120,14278.4,0.435683,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1955,"B4-D102-E1-F0-fla-7"
"23644",48593.4,10727.3,0.114,11950.7,9797.26,0.461251,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1956,"B4-D102-E1-F0-fla-7"
"23645",46200.1,9954.03,0.114,11027.6,7779.04,0.475469,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1957,"B4-D102-E1-F0-fla-7"
"23646",41990.5,23787.4,0.114,9687.2,10166,0.498396,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1958,"B4-D102-E1-F0-fla-7"
"23647",37136,4139.21,0.114,8054.77,10031,0.518061,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1959,"B4-D102-E1-F0-fla-7"
"23648",33542.9,13819.6,0.114,7038.17,12998.6,0.522111,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1960,"B4-D102-E1-F0-fla-7"
"23649",30253.7,27469.1,0.114,6509.42,9459.52,0.465833,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1961,"B4-D102-E1-F0-fla-7"
"23650",27121.2,23143.3,0.114,6981.75,8742.14,0.401939,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1962,"B4-D102-E1-F0-fla-7"
"23651",25895.3,10329.8,0.114,7425.07,10317.9,0.384105,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1963,"B4-D102-E1-F0-fla-7"
"23652",26276,34303.4,0.114,7568.93,12178.3,0.380235,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1964,"B4-D102-E1-F0-fla-7"
"23653",26209.4,41001.2,0.114,7810.05,14299.3,0.358349,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1965,"B4-D102-E1-F0-fla-7"
"23654",26973.4,22916.4,0.114,8503.07,8676.45,0.344445,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1966,"B4-D102-E1-F0-fla-7"
"23655",29935.4,17975.8,0.114,9639.1,7528.26,0.362682,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1967,"B4-D102-E1-F0-fla-7"
"23656",32812.1,5821.41,0.114,9675.77,10798.5,0.407036,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1968,"B4-D102-E1-F0-fla-7"
"23657",33884.1,11991.9,0.114,8732.23,10228.8,0.444438,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1969,"B4-D102-E1-F0-fla-7"
"23658",32556.2,39769.9,0.114,8052.6,9955.24,0.440146,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1970,"B4-D102-E1-F0-fla-7"
"23659",29920.3,19947.4,0.114,7728.53,10348,0.423711,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1971,"B4-D102-E1-F0-fla-7"
"23660",29430.3,44729.2,0.114,7617.82,25938.4,0.436528,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1972,"B4-D102-E1-F0-fla-7"
"23661",30247.7,6726.77,0.114,7530.8,11547.9,0.382522,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1973,"B4-D102-E1-F0-fla-7"
"23662",32563.3,13492.4,0.114,10268,13772.4,0.334791,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1974,"B4-D102-E1-F0-fla-7"
"23663",33712.7,18763.7,0.114,11774.5,11265.9,0.30061,"B4-D102-E1-F0-fla",7,"B4","D102","E1","F0","fla",1975,"B4-D102-E1-F0-fla-7"
